dport,ts,total count,count
2849,52,1,1
2850,70,1,1
2851,26,1,1
2852,73,1,1
2853,88,1,1
2854,20,1,1
2855,32,1,1
2856,67,1,1
2857,58,1,1
2858,18,1,1
2859,76,1,1
2860,28,1,1
2861,27,1,1
2862,87,1,1
2863,85,1,1
2864,81,1,1
2865,5,1,1
2866,22,1,1
2867,29,1,1
2868,22,1,1
2869,82,1,1
2870,98,1,1
2871,77,1,1
2872,46,1,1
2873,50,1,1
2874,51,1,1
2875,3,1,1
2876,7,1,1
2877,51,1,1
2878,10,1,1
2879,53,1,1
2880,87,1,1
2881,50,1,1
2882,61,1,1
2883,7,1,1
2884,84,1,1
2885,85,1,1
2886,67,1,1
2887,69,1,1
2888,54,1,1
2889,6,1,1
2890,17,1,1
2891,32,1,1
2892,22,1,1
2893,43,1,1
2894,16,1,1
2895,80,1,1
2896,60,1,1
2897,14,1,1
2898,17,1,1
2899,22,1,1
2900,61,1,1
2901,96,1,1
2902,18,1,1
2903,6,1,1
2904,84,1,1
2905,26,1,1
2906,5,1,1
2907,7,1,1
2908,55,1,1
2909,29,1,1
2910,82,1,1
2911,71,1,1
2912,2,1,1
2913,96,1,1
2914,68,1,1
2915,23,1,1
2916,79,1,1
2917,64,1,1
2918,5,1,1
2919,13,1,1
2920,91,1,1
2921,87,1,1
2922,37,1,1
2923,21,1,1
2924,79,1,1
2925,61,1,1
2926,51,1,1
2927,20,1,1
2928,14,1,1
2929,84,1,1
2930,45,1,1
2931,25,1,1
2932,50,1,1
2933,80,1,1
2934,49,1,1
2935,95,1,1
2936,24,1,1
2937,1,1,1
2938,37,1,1
2939,9,1,1
2940,90,1,1
2941,85,1,1
2942,74,1,1
2943,62,1,1
2944,63,1,1
2945,27,1,1
2946,59,1,1
2947,21,1,1
2948,69,1,1
2949,67,1,1
2950,72,1,1
2951,50,1,1
2952,65,1,1
2953,24,1,1
2954,54,1,1
2955,24,1,1
2956,89,1,1
2957,65,1,1
2958,38,1,1
2959,46,1,1
2960,96,1,1
2961,13,1,1
2962,20,1,1
2963,76,1,1
2964,66,1,1
2965,1,1,1
2966,74,1,1
2967,61,1,1
2968,15,1,1
2969,21,1,1
2970,69,1,1
2971,96,1,1
2972,99,1,1
2973,36,1,1
2974,13,1,1
2975,78,1,1
2976,64,1,1
2977,49,1,1
2978,75,1,1
2979,43,1,1
2980,41,1,1
2981,22,1,1
2982,34,1,1
2983,66,1,1
2984,25,1,1
2985,72,1,1
2986,77,1,1
2987,5,1,1
2988,12,1,1
2989,58,1,1
2990,72,1,1
2991,27,1,1
2992,6,1,1
2993,55,1,1
2994,56,1,1
2995,14,1,1
2996,22,1,1
2997,6,1,1
2998,88,1,1
2999,47,1,1
3000,9,1,1
3001,97,1,1
3002,67,1,1
3003,2,1,1
3004,9,1,1
3005,92,1,1
3006,73,1,1
3007,7,1,1
3008,60,1,1
3009,94,1,1
3010,34,1,1
3011,28,1,1
3012,42,1,1
3013,90,1,1
3014,61,1,1
3015,81,1,1
3016,25,1,1
3017,76,1,1
3018,80,1,1
3019,44,1,1
3020,87,1,1
3021,20,1,1
3022,9,1,1
3023,88,1,1
3024,43,1,1
3025,61,1,1
3026,19,1,1
3027,88,1,1
3028,68,1,1
3029,5,1,1
3030,14,1,1
3031,100,1,1
3032,13,1,1
3033,81,1,1
3034,17,1,1
3035,51,1,1
3036,35,1,1
3037,66,1,1
3038,10,1,1
3039,50,1,1
3040,85,1,1
3041,93,1,1
3042,50,1,1
3043,58,1,1
3044,10,1,1
3045,44,1,1
3046,26,1,1
3047,94,1,1
3048,56,1,1
3049,83,1,1
3050,91,1,1
3051,15,1,1
3052,4,1,1
3053,1,1,1
3054,38,1,1
3055,73,1,1
3056,10,1,1
3057,85,1,1
3058,25,1,1
3059,89,1,1
3060,5,1,1
3061,90,1,1
3062,46,1,1
3063,58,1,1
3064,13,1,1
3065,95,1,1
3066,6,1,1
3067,91,1,1
3068,67,1,1
3069,25,1,1
3070,41,1,1
3071,66,1,1
3072,19,1,1
3073,97,1,1
3074,66,1,1
3075,13,1,1
3076,23,1,1
3077,38,1,1
3078,71,1,1
3079,29,1,1
3080,29,1,1
3081,27,1,1
3082,31,1,1
3083,84,1,1
3084,34,1,1
3085,68,1,1
3086,64,1,1
3087,14,1,1
3088,16,1,1
3089,34,1,1
3090,2,1,1
3091,52,1,1
3092,91,1,1
3093,11,1,1
3094,14,1,1
3095,72,1,1
3096,62,1,1
3097,78,1,1
3098,65,1,1
3099,3,1,1
3100,94,1,1
3101,37,1,1
3102,19,1,1
3103,52,1,1
3104,22,1,1
3105,87,1,1
3106,66,1,1
3107,49,1,1
3108,54,1,1
3109,89,1,1
3110,86,1,1
3111,50,1,1
3112,82,1,1
3113,52,1,1
3114,75,1,1
3115,13,1,1
3116,94,1,1
3117,65,1,1
3118,65,1,1
3119,71,1,1
3120,6,1,1
3121,62,1,1
3122,16,1,1
3123,66,1,1
3124,72,1,1
3125,38,1,1
3126,29,1,1
3127,82,1,1
3128,40,1,1
3129,1,1,1
3130,42,1,1
3131,97,1,1
3132,27,1,1
3133,27,1,1
3134,26,1,1
3135,14,1,1
3136,87,1,1
3137,47,1,1
3138,96,1,1
3139,32,1,1
3140,100,1,1
3141,94,1,1
3142,30,1,1
3143,71,1,1
3144,56,1,1
3145,19,1,1
3146,38,1,1
3147,73,1,1
3148,66,1,1
3149,49,1,1
3150,100,1,1
3151,25,1,1
3152,29,1,1
3153,13,1,1
3154,88,1,1
3155,47,1,1
3156,16,1,1
3157,53,1,1
3158,63,1,1
3159,74,1,1
3160,31,1,1
3161,92,1,1
3162,40,1,1
3163,20,1,1
3164,20,1,1
3165,22,1,1
3166,27,1,1
3167,6,1,1
3168,82,1,1
3169,14,1,1
3170,65,1,1
3171,46,1,1
3172,71,1,1
3173,58,1,1
3174,24,1,1
3175,13,1,1
3176,67,1,1
3177,83,1,1
3178,91,1,1
3179,40,1,1
3180,30,1,1
3181,53,1,1
3182,75,1,1
3183,82,1,1
3184,27,1,1
3185,41,1,1
3186,56,1,1
3187,14,1,1
3188,1,1,1
3189,54,1,1
3190,11,1,1
3191,30,1,1
3192,22,1,1
3193,25,1,1
3194,94,1,1
3195,22,1,1
3196,93,1,1
3197,75,1,1
3198,83,1,1
3199,76,1,1
3200,69,1,1
3201,80,1,1
3202,56,1,1
3203,44,1,1
3204,67,1,1
3205,23,1,1
3206,54,1,1
3207,83,1,1
3208,72,1,1
3209,95,1,1
3210,40,1,1
3211,33,1,1
3212,62,1,1
3213,42,1,1
3214,60,1,1
3215,38,1,1
3216,81,1,1
3217,33,1,1
3218,76,1,1
3219,7,1,1
3220,92,1,1
3221,96,1,1
3222,93,1,1
3223,65,1,1
3224,29,1,1
3225,14,1,1
3226,54,1,1
3227,13,1,1
3228,37,1,1
3229,42,1,1
3230,33,1,1
3231,19,1,1
3232,29,1,1
3233,33,1,1
3234,54,1,1
3235,15,1,1
3236,9,1,1
3237,61,1,1
3238,77,1,1
3239,87,1,1
3240,99,1,1
3241,85,1,1
3242,50,1,1
3243,99,1,1
3244,48,1,1
3245,96,1,1
3246,43,1,1
3247,79,1,1
3248,61,1,1
3249,61,1,1
3250,14,1,1
3251,24,1,1
3252,55,1,1
3253,75,1,1
3254,65,1,1
3255,98,1,1
3256,2,1,1
3257,37,1,1
3258,49,1,1
3259,87,1,1
3260,67,1,1
3261,46,1,1
3262,64,1,1
3263,97,1,1
3264,84,1,1
3265,25,1,1
3266,91,1,1
3267,72,1,1
3268,90,1,1
3269,99,1,1
3270,69,1,1
3271,38,1,1
3272,94,1,1
3273,46,1,1
3274,13,1,1
3275,53,1,1
3276,70,1,1
3277,33,1,1
3278,57,1,1
3279,3,1,1
3280,58,1,1
3281,91,1,1
3282,77,1,1
3283,23,1,1
3284,73,1,1
3285,4,1,1
3286,27,1,1
3287,94,1,1
3288,92,1,1
3289,1,1,1
3290,72,1,1
3291,20,1,1
3292,30,1,1
3293,62,1,1
3294,89,1,1
3295,29,1,1
3296,73,1,1
3297,77,1,1
3298,18,1,1
3299,21,1,1
3300,6,1,1
3301,36,1,1
3302,83,1,1
3303,14,1,1
3304,30,1,1
3305,48,1,1
3306,45,1,1
3307,13,1,1
3308,23,1,1
3309,31,1,1
3310,18,1,1
3311,63,1,1
3312,65,1,1
3313,88,1,1
3314,74,1,1
3315,88,1,1
3316,74,1,1
3317,51,1,1
3318,65,1,1
3319,84,1,1
3320,63,1,1
3321,5,1,1
3322,34,1,1
3323,10,1,1
3324,37,1,1
3325,19,1,1
3326,10,1,1
3327,13,1,1
3328,79,1,1
3329,54,1,1
3330,76,1,1
3331,1,1,1
3332,55,1,1
3333,60,1,1
3334,16,1,1
3335,21,1,1
3336,74,1,1
3337,64,1,1
3338,85,1,1
3339,50,1,1
3340,25,1,1
3341,2,1,1
3342,57,1,1
3343,34,1,1
3344,50,1,1
3345,57,1,1
3346,78,1,1
3347,10,1,1
3348,93,1,1
3349,15,1,1
3350,45,1,1
3351,82,1,1
3352,91,1,1
3353,91,1,1
3354,29,1,1
3355,6,1,1
3356,36,1,1
3357,33,1,1
3358,27,1,1
3359,79,1,1
3360,4,1,1
3361,87,1,1
3362,38,1,1
3363,54,1,1
3364,88,1,1
3365,84,1,1
3366,63,1,1
3367,26,1,1
3368,89,1,1
3369,23,1,1
3370,14,1,1
3371,49,1,1
3372,86,1,1
3373,84,1,1
3374,17,1,1
3375,96,1,1
3376,54,1,1
3377,46,1,1
3378,95,1,1
3379,60,1,1
3380,7,1,1
3381,54,1,1
3382,48,1,1
3383,12,1,1
3384,13,1,1
3385,10,1,1
3386,79,1,1
3387,79,1,1
3388,9,1,1
3389,70,1,1
3390,66,1,1
3391,63,1,1
3392,13,1,1
3393,37,1,1
3394,21,1,1
3395,76,1,1
3396,19,1,1
3397,26,1,1
3398,15,1,1
3399,11,1,1
3400,61,1,1
3401,57,1,1
3402,92,1,1
3403,31,1,1
3404,13,1,1
3405,39,1,1
3406,3,1,1
3407,39,1,1
3408,32,1,1
3409,95,1,1
3410,25,1,1
3411,25,1,1
3412,17,1,1
3413,52,1,1
3414,77,1,1
3415,90,1,1
3416,20,1,1
3417,26,1,1
3418,58,1,1
3419,81,1,1
3420,14,1,1
3421,23,1,1
3422,64,1,1
3423,68,1,1
3424,73,1,1
3425,61,1,1
3426,72,1,1
3427,43,1,1
3428,90,1,1
3429,18,1,1
3430,54,1,1
3431,87,1,1
3432,100,1,1
3433,88,1,1
3434,3,1,1
3435,96,1,1
3436,62,1,1
3437,53,1,1
3438,47,1,1
3439,21,1,1
3440,3,1,1
3441,92,1,1
3442,82,1,1
3443,17,1,1
3444,11,1,1
3445,30,1,1
3446,78,1,1
3447,55,1,1
3448,72,1,1
3449,93,1,1
3450,32,1,1
3451,38,1,1
3452,90,1,1
3453,70,1,1
3454,66,1,1
3455,94,1,1
3456,33,1,1
3457,25,1,1
3458,24,1,1
3459,14,1,1
3460,88,1,1
3461,78,1,1
3462,30,1,1
3463,43,1,1
3464,5,1,1
3465,46,1,1
3466,91,1,1
3467,67,1,1
3468,70,1,1
3469,99,1,1
3470,86,1,1
3471,42,1,1
3472,8,1,1
3473,58,1,1
3474,37,1,1
3475,83,1,1
3476,63,1,1
3477,73,1,1
3478,79,1,1
3479,56,1,1
3480,10,1,1
3481,42,1,1
3482,67,1,1
3483,2,1,1
3484,88,1,1
3485,92,1,1
3486,66,1,1
3487,33,1,1
3488,58,1,1
3489,64,1,1
3490,28,1,1
3491,30,1,1
3492,67,1,1
3493,28,1,1
3494,11,1,1
3495,21,1,1
3496,24,1,1
3497,21,1,1
3498,59,1,1
3499,24,1,1
3500,20,1,1
3501,89,1,1
3502,23,1,1
3503,43,1,1
3504,81,1,1
3505,91,1,1
3506,62,1,1
3507,41,1,1
3508,70,1,1
3509,65,1,1
3510,17,1,1
3511,97,1,1
3512,86,1,1
3513,55,1,1
3514,88,1,1
3515,25,1,1
3516,22,1,1
3517,77,1,1
3518,19,1,1
3519,47,1,1
3520,93,1,1
3521,96,1,1
3522,93,1,1
3523,75,1,1
3524,91,1,1
3525,3,1,1
3526,38,1,1
3527,98,1,1
3528,44,1,1
3529,8,1,1
3530,1,1,1
3531,61,1,1
3532,75,1,1
3533,23,1,1
3534,22,1,1
3535,89,1,1
3536,86,1,1
3537,89,1,1
3538,66,1,1
3539,31,1,1
3540,82,1,1
3541,83,1,1
3542,29,1,1
3543,31,1,1
3544,49,1,1
3545,65,1,1
3546,77,1,1
3547,22,1,1
3548,9,1,1
3549,28,1,1
3550,7,1,1
3551,98,1,1
3552,33,1,1
3553,52,1,1
3554,54,1,1
3555,10,1,1
3556,67,1,1
3557,11,1,1
3558,15,1,1
3559,51,1,1
3560,30,1,1
3561,33,1,1
3562,5,1,1
3563,83,1,1
3564,96,1,1
3565,36,1,1
3566,75,1,1
3567,76,1,1
3568,58,1,1
3569,67,1,1
3570,59,1,1
3571,17,1,1
3572,100,1,1
3573,44,1,1
3574,66,1,1
3575,29,1,1
3576,93,1,1
3577,2,1,1
3578,68,1,1
3579,36,1,1
3580,39,1,1
3581,29,1,1
3582,60,1,1
3583,26,1,1
3584,70,1,1
3585,3,1,1
3586,45,1,1
3587,63,1,1
3588,49,1,1
3589,49,1,1
3590,24,1,1
3591,48,1,1
3592,13,1,1
3593,44,1,1
3594,46,1,1
3595,49,1,1
3596,63,1,1
3597,45,1,1
3598,46,1,1
3599,48,1,1
3600,96,1,1
3601,59,1,1
3602,91,1,1
3603,60,1,1
3604,21,1,1
3605,44,1,1
3606,6,1,1
3607,37,1,1
3608,16,1,1
3609,88,1,1
3610,19,1,1
3611,43,1,1
3612,30,1,1
3613,75,1,1
3614,83,1,1
3615,39,1,1
3616,66,1,1
3617,75,1,1
3618,54,1,1
3619,23,1,1
3620,54,1,1
3621,5,1,1
3622,53,1,1
3623,54,1,1
3624,46,1,1
3625,18,1,1
3626,13,1,1
3627,45,1,1
3628,91,1,1
3629,71,1,1
3630,1,1,1
3631,3,1,1
3632,87,1,1
3633,20,1,1
3634,76,1,1
3635,92,1,1
3636,55,1,1
3637,14,1,1
3638,4,1,1
3639,79,1,1
3640,10,1,1
3641,68,1,1
3642,89,1,1
3643,2,1,1
3644,95,1,1
3645,88,1,1
3646,65,1,1
3647,43,1,1
3648,15,1,1
3649,41,1,1
3650,68,1,1
3651,27,1,1
3652,30,1,1
3653,59,1,1
3654,15,1,1
3655,35,1,1
3656,19,1,1
3657,6,1,1
3658,9,1,1
3659,22,1,1
3660,50,1,1
3661,88,1,1
3662,26,1,1
3663,73,1,1
3664,63,1,1
3665,17,1,1
3666,63,1,1
3667,26,1,1
3668,10,1,1
3669,11,1,1
3670,14,1,1
3671,93,1,1
3672,85,1,1
3673,78,1,1
3674,77,1,1
3675,70,1,1
3676,56,1,1
3677,12,1,1
3678,18,1,1
3679,29,1,1
3680,82,1,1
3681,19,1,1
3682,48,1,1
3683,2,1,1
3684,99,1,1
3685,56,1,1
3686,80,1,1
3687,61,1,1
3688,17,1,1
3689,47,1,1
3690,13,1,1
3691,76,1,1
3692,51,1,1
3693,24,1,1
3694,87,1,1
3695,21,1,1
3696,81,1,1
3697,59,1,1
3698,28,1,1
3699,98,1,1
3700,95,1,1
3701,60,1,1
3702,16,1,1
3703,19,1,1
3704,45,1,1
3705,100,1,1
3706,83,1,1
3707,25,1,1
3708,38,1,1
3709,26,1,1
3710,73,1,1
3711,30,1,1
3712,67,1,1
3713,65,1,1
3714,20,1,1
3715,29,1,1
3716,21,1,1
3717,74,1,1
3718,64,1,1
3719,68,1,1
3720,80,1,1
3721,66,1,1
3722,28,1,1
3723,73,1,1
3724,70,1,1
3725,3,1,1
3726,1,1,1
3727,68,1,1
3728,7,1,1
3729,63,1,1
3730,49,1,1
3731,80,1,1
3732,86,1,1
3733,69,1,1
3734,53,1,1
3735,10,1,1
3736,74,1,1
3737,35,1,1
3738,45,1,1
3739,1,1,1
3740,85,1,1
3741,20,1,1
3742,6,1,1
3743,74,1,1
3744,38,1,1
3745,100,1,1
3746,67,1,1
3747,23,1,1
3748,44,1,1
3749,48,1,1
3750,55,1,1
3751,26,1,1
3752,89,1,1
3753,22,1,1
3754,12,1,1
3755,96,1,1
3756,54,1,1
3757,75,1,1
3758,64,1,1
3759,48,1,1
3760,9,1,1
3761,74,1,1
3762,20,1,1
3763,5,1,1
3764,52,1,1
3765,76,1,1
3766,92,1,1
3767,4,1,1
3768,11,1,1
3769,52,1,1
3770,14,1,1
3771,71,1,1
3772,99,1,1
3773,84,1,1
3774,53,1,1
3775,80,1,1
3776,51,1,1
3777,11,1,1
3778,75,1,1
3779,69,1,1
3780,5,1,1
3781,73,1,1
3782,28,1,1
3783,50,1,1
3784,7,1,1
3785,46,1,1
3786,70,1,1
3787,51,1,1
3788,93,1,1
3789,32,1,1
3790,4,1,1
3791,19,1,1
3792,38,1,1
3793,78,1,1
3794,65,1,1
3795,19,1,1
3796,28,1,1
3797,9,1,1
3798,47,1,1
3799,48,1,1
3800,31,1,1
3801,1,1,1
3802,92,1,1
3803,2,1,1
3804,72,1,1
3805,55,1,1
3806,55,1,1
3807,21,1,1
3808,26,1,1
3809,52,1,1
3810,51,1,1
3811,88,1,1
3812,11,1,1
3813,26,1,1
3814,71,1,1
3815,61,1,1
3816,10,1,1
3817,77,1,1
3818,50,1,1
3819,46,1,1
3820,88,1,1
3821,83,1,1
3822,32,1,1
3823,16,1,1
3824,19,1,1
3825,63,1,1
3826,23,1,1
3827,88,1,1
3828,85,1,1
3829,24,1,1
3830,39,1,1
3831,50,1,1
3832,31,1,1
3833,42,1,1
3834,13,1,1
3835,85,1,1
3836,29,1,1
3837,38,1,1
3838,76,1,1
3839,1,1,1
3840,6,1,1
3841,90,1,1
3842,62,1,1
3843,34,1,1
3844,68,1,1
3845,21,1,1
3846,51,1,1
3847,41,1,1
3848,51,1,1
3849,80,1,1
3850,23,1,1
3851,20,1,1
3852,93,1,1
3853,85,1,1
3854,58,1,1
3855,5,1,1
3856,12,1,1
3857,76,1,1
3858,96,1,1
3859,56,1,1
3860,63,1,1
3861,34,1,1
3862,57,1,1
3863,89,1,1
3864,91,1,1
3865,55,1,1
3866,81,1,1
3867,89,1,1
3868,71,1,1
3869,33,1,1
3870,51,1,1
3871,28,1,1
3872,54,1,1
3873,10,1,1
3874,27,1,1
3875,25,1,1
3876,74,1,1
3877,46,1,1
3878,33,1,1
3879,48,1,1
3880,78,1,1
3881,21,1,1
3882,48,1,1
3883,90,1,1
3884,10,1,1
3885,5,1,1
3886,73,1,1
3887,11,1,1
3888,61,1,1
3889,52,1,1
3890,70,1,1
3891,92,1,1
3892,49,1,1
3893,21,1,1
3894,45,1,1
3895,89,1,1
3896,21,1,1
3897,42,1,1
3898,65,1,1
3899,82,1,1
3900,95,1,1
3901,24,1,1
3902,100,1,1
3903,27,1,1
3904,87,1,1
3905,62,1,1
3906,56,1,1
3907,25,1,1
3908,40,1,1
3909,47,1,1
3910,63,1,1
3911,38,1,1
3912,73,1,1
3913,77,1,1
3914,38,1,1
3915,31,1,1
3916,7,1,1
3917,39,1,1
3918,82,1,1
3919,52,1,1
3920,14,1,1
3921,92,1,1
3922,20,1,1
3923,52,1,1
3924,15,1,1
3925,76,1,1
3926,40,1,1
3927,93,1,1
3928,58,1,1
3929,20,1,1
3930,14,1,1
3931,51,1,1
3932,54,1,1
3933,70,1,1
3934,66,1,1
3935,73,1,1
3936,80,1,1
3937,3,1,1
3938,77,1,1
3939,10,1,1
3940,100,1,1
3941,25,1,1
3942,19,1,1
3943,41,1,1
3944,16,1,1
3945,86,1,1
3946,7,1,1
3947,17,1,1
3948,68,1,1
3949,76,1,1
3950,46,1,1
3951,38,1,1
3952,23,1,1
3953,37,1,1
3954,22,1,1
3955,94,1,1
3956,2,1,1
3957,50,1,1
3958,58,1,1
3959,74,1,1
3960,32,1,1
3961,18,1,1
3962,36,1,1
3963,63,1,1
3964,67,1,1
3965,25,1,1
3966,53,1,1
3967,99,1,1
3968,97,1,1
3969,31,1,1
3970,24,1,1
3971,97,1,1
3972,45,1,1
3973,52,1,1
3974,66,1,1
3975,41,1,1
3976,100,1,1
3977,80,1,1
3978,67,1,1
3979,17,1,1
3980,99,1,1
3981,90,1,1
3982,29,1,1
3983,96,1,1
3984,33,1,1
3985,90,1,1
3986,64,1,1
3987,36,1,1
3988,13,1,1
3989,59,1,1
3990,91,1,1
3991,55,1,1
3992,79,1,1
3993,56,1,1
3994,80,1,1
3995,80,1,1
3996,1,1,1
3997,55,1,1
3998,69,1,1
3999,72,1,1
4000,15,1,1
4001,37,1,1
4002,77,1,1
4003,41,1,1
4004,91,1,1
4005,6,1,1
4006,21,1,1
4007,85,1,1
4008,49,1,1
4009,44,1,1
4010,96,1,1
4011,50,1,1
4012,19,1,1
4013,73,1,1
4014,2,1,1
4015,49,1,1
4016,35,1,1
4017,4,1,1
4018,68,1,1
4019,21,1,1
4020,36,1,1
4021,30,1,1
4022,53,1,1
4023,39,1,1
4024,10,1,1
4025,21,1,1
4026,26,1,1
4027,82,1,1
4028,71,1,1
4029,77,1,1
4030,25,1,1
4031,50,1,1
4032,83,1,1
4033,20,1,1
4034,21,1,1
4035,24,1,1
4036,21,1,1
4037,60,1,1
4038,69,1,1
4039,94,1,1
4040,6,1,1
4041,56,1,1
4042,90,1,1
4043,68,1,1
4044,46,1,1
4045,4,1,1
4046,38,1,1
4047,44,1,1
4048,85,1,1
4049,17,1,1
4050,15,1,1
4051,90,1,1
4052,25,1,1
4053,66,1,1
4054,19,1,1
4055,28,1,1
4056,28,1,1
4057,26,1,1
4058,25,1,1
4059,49,1,1
4060,31,1,1
4061,52,1,1
4062,92,1,1
4063,81,1,1
4064,21,1,1
4065,82,1,1
4066,43,1,1
4067,36,1,1
4068,89,1,1
4069,31,1,1
4070,95,1,1
4071,8,1,1
4072,18,1,1
4073,10,1,1
4074,44,1,1
4075,38,1,1
4076,99,1,1
4077,73,1,1
4078,84,1,1
4079,20,1,1
4080,77,1,1
4081,87,1,1
4082,22,1,1
4083,83,1,1
4084,51,1,1
4085,63,1,1
4086,96,1,1
4087,52,1,1
4088,86,1,1
4089,15,1,1
4090,74,1,1
4091,35,1,1
4092,20,1,1
4093,97,1,1
4094,28,1,1
4095,63,1,1
4096,62,1,1
4097,36,1,1
4098,41,1,1
4099,80,1,1
4100,48,1,1
4101,4,1,1
4102,44,1,1
4103,9,1,1
4104,75,1,1
4105,11,1,1
4106,8,1,1
4107,99,1,1
4108,15,1,1
4109,25,1,1
4110,10,1,1
4111,30,1,1
4112,15,1,1
4113,5,1,1
4114,47,1,1
4115,94,1,1
4116,6,1,1
4117,11,1,1
4118,70,1,1
4119,37,1,1
4120,19,1,1
4121,12,1,1
4122,77,1,1
4123,94,1,1
4124,30,1,1
4125,89,1,1
4126,11,1,1
4127,23,1,1
4128,53,1,1
4129,16,1,1
4130,69,1,1
4131,76,1,1
4132,71,1,1
4133,65,1,1
4134,24,1,1
4135,85,1,1
4136,29,1,1
4137,41,1,1
4138,63,1,1
4139,84,1,1
4140,63,1,1
4141,22,1,1
4142,29,1,1
4143,50,1,1
4144,13,1,1
4145,65,1,1
4146,50,1,1
4147,17,1,1
4148,50,1,1
4149,2,1,1
4150,21,1,1
4151,92,1,1
4152,23,1,1
4153,90,1,1
4154,41,1,1
4155,8,1,1
4156,40,1,1
4157,98,1,1
4158,8,1,1
4159,90,1,1
4160,34,1,1
4161,4,1,1
4162,82,1,1
4163,4,1,1
4164,32,1,1
4165,58,1,1
4166,97,1,1
4167,2,1,1
4168,58,1,1
4169,71,1,1
4170,58,1,1
4171,96,1,1
4172,10,1,1
4173,76,1,1
4174,86,1,1
4175,87,1,1
4176,70,1,1
4177,3,1,1
4178,94,1,1
4179,37,1,1
4180,26,1,1
4181,79,1,1
4182,99,1,1
4183,54,1,1
4184,63,1,1
4185,25,1,1
4186,14,1,1
4187,56,1,1
4188,5,1,1
4189,16,1,1
4190,10,1,1
4191,71,1,1
4192,63,1,1
4193,82,1,1
4194,62,1,1
4195,10,1,1
4196,32,1,1
4197,54,1,1
4198,76,1,1
4199,80,1,1
4200,67,1,1
4201,25,1,1
4202,53,1,1
4203,75,1,1
4204,8,1,1
4205,30,1,1
4206,83,1,1
4207,5,1,1
4208,89,1,1
4209,19,1,1
4210,45,1,1
4211,18,1,1
4212,9,1,1
4213,3,1,1
4214,10,1,1
4215,60,1,1
4216,2,1,1
4217,23,1,1
4218,49,1,1
4219,48,1,1
4220,85,1,1
4221,100,1,1
4222,66,1,1
4223,6,1,1
4224,74,1,1
4225,85,1,1
4226,23,1,1
4227,55,1,1
4228,85,1,1
4229,36,1,1
4230,54,1,1
4231,49,1,1
4232,48,1,1
4233,3,1,1
4234,31,1,1
4235,36,1,1
4236,29,1,1
4237,51,1,1
4238,26,1,1
4239,2,1,1
4240,33,1,1
4241,26,1,1
4242,38,1,1
4243,11,1,1
4244,39,1,1
4245,58,1,1
4246,68,1,1
4247,80,1,1
4248,77,1,1
4249,39,1,1
4250,8,1,1
4251,51,1,1
4252,73,1,1
4253,11,1,1
4254,23,1,1
4255,61,1,1
4256,57,1,1
4257,78,1,1
4258,30,1,1
4259,86,1,1
4260,42,1,1
4261,12,1,1
4262,45,1,1
4263,7,1,1
4264,45,1,1
4265,14,1,1
4266,4,1,1
4267,51,1,1
4268,86,1,1
4269,81,1,1
4270,46,1,1
4271,9,1,1
4272,50,1,1
4273,2,1,1
4274,79,1,1
4275,22,1,1
4276,84,1,1
4277,62,1,1
4278,80,1,1
4279,70,1,1
4280,50,1,1
4281,15,1,1
4282,14,1,1
4283,7,1,1
4284,61,1,1
4285,90,1,1
4286,39,1,1
4287,13,1,1
4288,23,1,1
4289,80,1,1
4290,47,1,1
4291,17,1,1
4292,24,1,1
4293,54,1,1
4294,69,1,1
4295,45,1,1
4296,5,1,1
4297,77,1,1
4298,68,1,1
4299,95,1,1
4300,34,1,1
4301,94,1,1
4302,3,1,1
4303,33,1,1
4304,73,1,1
4305,11,1,1
4306,8,1,1
4307,18,1,1
4308,77,1,1
4309,94,1,1
4310,18,1,1
4311,44,1,1
4312,97,1,1
4313,16,1,1
4314,21,1,1
4315,53,1,1
4316,82,1,1
4317,5,1,1
4318,63,1,1
4319,17,1,1
4320,2,1,1
4321,88,1,1
4322,55,1,1
4323,52,1,1
4324,87,1,1
4325,78,1,1
4326,1,1,1
4327,9,1,1
4328,49,1,1
4329,9,1,1
4330,86,1,1
4331,89,1,1
4332,15,1,1
4333,61,1,1
4334,50,1,1
4335,4,1,1
4336,76,1,1
4337,100,1,1
4338,69,1,1
4339,95,1,1
4340,58,1,1
4341,8,1,1
4342,9,1,1
4343,54,1,1
4344,93,1,1
4345,4,1,1
4346,94,1,1
4347,54,1,1
4348,39,1,1
4349,54,1,1
4350,41,1,1
4351,1,1,1
4352,82,1,1
4353,97,1,1
4354,3,1,1
4355,66,1,1
4356,86,1,1
4357,22,1,1
4358,88,1,1
4359,66,1,1
4360,51,1,1
4361,83,1,1
4362,66,1,1
4363,93,1,1
4364,16,1,1
4365,65,1,1
4366,42,1,1
4367,73,1,1
4368,70,1,1
4369,97,1,1
4370,70,1,1
4371,63,1,1
4372,7,1,1
4373,58,1,1
4374,39,1,1
4375,20,1,1
4376,65,1,1
4377,61,1,1
4378,64,1,1
4379,15,1,1
4380,64,1,1
4381,88,1,1
4382,22,1,1
4383,50,1,1
4384,82,1,1
4385,47,1,1
4386,60,1,1
4387,90,1,1
4388,86,1,1
4389,93,1,1
4390,71,1,1
4391,61,1,1
4392,54,1,1
4393,36,1,1
4394,13,1,1
4395,48,1,1
4396,45,1,1
4397,57,1,1
4398,86,1,1
4399,66,1,1
4400,29,1,1
4401,90,1,1
4402,13,1,1
